,Year,Country,Region,Happiness Rank,Happiness Score,Economy (GDP per Capita),Social support,Family,Health,Freedom,Generosity,Trust (Government Corruption),Perceptions of corruption
480,2018,United Kingdom,,11,7.19,1.244,1.433,,0.888,0.464,0.262,,0.082
481,2018,Austria,,12,7.139,1.341,1.504,,0.891,0.617,0.242,,0.224
482,2018,Costa Rica,,13,7.072,1.01,1.459,,0.817,0.632,0.143,,0.101
483,2018,Ireland,,14,6.977,1.448,1.583,,0.876,0.614,0.307,,0.306
484,2018,Germany,,15,6.965,1.34,1.474,,0.861,0.586,0.273,,0.28
485,2018,Belgium,,16,6.927,1.324,1.483,,0.894,0.583,0.188,,0.24
486,2018,Luxembourg,,17,6.91,1.576,1.52,,0.896,0.632,0.196,,0.321
487,2018,United States,,18,6.886,1.398,1.471,,0.819,0.547,0.291,,0.133
488,2018,Israel,,19,6.814,1.301,1.559,,0.883,0.533,0.354,,0.272
489,2018,United Arab Emirates,,20,6.774,2.096,0.776,,0.67,0.284,0.186,,
490,2018,Czech Republic,,21,6.711,1.233,1.489,,0.854,0.543,0.064,,0.034
491,2018,Malta,,22,6.627,1.27,1.525,,0.884,0.645,0.376,,0.142
492,2018,France,,23,6.489,1.293,1.466,,0.908,0.52,0.098,,0.176
493,2018,Mexico,,24,6.488,1.038,1.252,,0.761,0.479,0.069,,0.095
494,2018,Chile,,25,6.476,1.131,1.331,,0.808,0.431,0.197,,0.061
495,2018,Taiwan,,26,6.441,1.365,1.436,,0.857,0.418,0.151,,0.078
496,2018,Panama,,27,6.43,1.112,1.438,,0.759,0.597,0.125,,0.063
497,2018,Brazil,,28,6.419,0.986,1.474,,0.675,0.493,0.11,,0.088
498,2018,Argentina,,29,6.388,1.073,1.468,,0.744,0.57,0.062,,0.054
499,2018,Guatemala,,30,6.382,0.781,1.268,,0.608,0.604,0.179,,0.071
500,2018,Uruguay,,31,6.379,1.093,1.459,,0.771,0.625,0.13,,0.155
501,2018,Qatar,,32,6.374,1.649,1.303,,0.748,0.654,0.256,,0.171
502,2018,Saudi Arabia,,33,6.371,1.379,1.331,,0.633,0.509,0.098,,0.127
503,2018,Singapore,,34,6.343,1.529,1.451,,1.008,0.631,0.261,,0.457
504,2018,Malaysia,,35,6.322,1.161,1.258,,0.669,0.356,0.311,,0.059
505,2018,Spain,,36,6.31,1.251,1.538,,0.965,0.449,0.142,,0.074
506,2018,Colombia,,37,6.26,0.96,1.439,,0.635,0.531,0.099,,0.039
507,2018,Trinidad & Tobago,,38,6.192,1.223,1.492,,0.564,0.575,0.171,,0.019
508,2018,Slovakia,,39,6.173,1.21,1.537,,0.776,0.354,0.118,,0.014
509,2018,El Salvador,,40,6.167,0.806,1.231,,0.639,0.461,0.065,,0.082
510,2018,Nicaragua,,41,6.141,0.668,1.319,,0.7,0.527,0.208,,0.128
511,2018,Poland,,42,6.123,1.176,1.448,,0.781,0.546,0.108,,0.064
512,2018,Bahrain,,43,6.105,1.338,1.366,,0.698,0.594,0.243,,0.123
513,2018,Uzbekistan,,44,6.096,0.719,1.584,,0.605,0.724,0.328,,0.259
514,2018,Kuwait,,45,6.083,1.474,1.301,,0.675,0.554,0.167,,0.106
515,2018,Thailand,,46,6.072,1.016,1.417,,0.707,0.637,0.364,,0.029
516,2018,Italy,,47,6.0,1.264,1.501,,0.946,0.281,0.137,,0.028
517,2018,Ecuador,,48,5.973,0.889,1.33,,0.736,0.556,0.114,,0.12
518,2018,Belize,,49,5.956,0.807,1.101,,0.474,0.593,0.183,,0.089
519,2018,Lithuania,,50,5.952,1.197,1.527,,0.716,0.35,0.026,,0.006
520,2018,Slovenia,,51,5.948,1.219,1.506,,0.856,0.633,0.16,,0.051
521,2018,Romania,,52,5.945,1.116,1.219,,0.726,0.528,0.088,,0.001
522,2018,Latvia,,53,5.933,1.148,1.454,,0.671,0.363,0.092,,0.066
523,2018,Japan,,54,5.915,1.294,1.462,,0.988,0.553,0.079,,0.15
524,2018,Mauritius,,55,5.891,1.09,1.387,,0.684,0.584,0.245,,0.05
525,2018,Jamaica,,56,5.89,0.819,1.493,,0.693,0.575,0.096,,0.031
526,2018,South Korea,,57,5.875,1.266,1.204,,0.955,0.244,0.175,,0.051
527,2018,Northern Cyprus,,58,5.835,1.229,1.211,,0.909,0.495,0.179,,0.154
528,2018,Russia,,59,5.81,1.151,1.479,,0.599,0.399,0.065,,0.025
529,2018,Kazakhstan,,60,5.79,1.143,1.516,,0.631,0.454,0.148,,0.121
530,2018,Cyprus,,61,5.762,1.229,1.191,,0.909,0.423,0.202,,0.035
531,2018,Bolivia,,62,5.752,0.751,1.223,,0.508,0.606,0.141,,0.054
532,2018,Estonia,,63,5.739,1.2,1.532,,0.737,0.553,0.086,,0.174
533,2018,Paraguay,,64,5.681,0.835,1.522,,0.615,0.541,0.162,,0.074
534,2018,Peru,,65,5.663,0.934,1.249,,0.674,0.53,0.092,,0.034
535,2018,Kosovo,,66,5.662,0.855,1.23,,0.578,0.448,0.274,,0.023
536,2018,Moldova,,67,5.64,0.657,1.301,,0.62,0.232,0.171,,0.0
537,2018,Turkmenistan,,68,5.636,1.016,1.533,,0.517,0.417,0.199,,0.037
538,2018,Hungary,,69,5.62,1.171,1.401,,0.732,0.259,0.061,,0.022
539,2018,Libya,,70,5.566,0.985,1.35,,0.553,0.496,0.116,,0.148
540,2018,Philippines,,71,5.524,0.775,1.312,,0.513,0.643,0.12,,0.105
541,2018,Honduras,,72,5.504,0.62,1.205,,0.622,0.459,0.197,,0.074
542,2018,Belarus,,73,5.483,1.039,1.498,,0.7,0.307,0.101,,0.154
543,2018,Turkey,,74,5.483,1.148,1.38,,0.686,0.324,0.106,,0.109
544,2018,Pakistan,,75,5.472,0.652,0.81,,0.424,0.334,0.216,,0.113
545,2018,Hong Kong,,76,5.43,1.405,1.29,,1.03,0.524,0.246,,0.291
546,2018,Portugal,,77,5.41,1.188,1.429,,0.884,0.562,0.055,,0.017
547,2018,Serbia,,78,5.398,0.975,1.369,,0.685,0.288,0.134,,0.043
548,2018,Greece,,79,5.358,1.154,1.202,,0.879,0.131,0.0,,0.044
549,2018,Lebanon,,80,5.358,0.965,1.179,,0.785,0.503,0.214,,0.136
550,2018,Montenegro,,81,5.347,1.017,1.279,,0.729,0.259,0.111,,0.081
551,2018,Croatia,,82,5.321,1.115,1.161,,0.737,0.38,0.12,,0.039
552,2018,Dominican Republic,,83,5.302,0.982,1.441,,0.614,0.578,0.12,,0.106
553,2018,Algeria,,84,5.295,0.979,1.154,,0.687,0.077,0.055,,0.135
554,2018,Morocco,,85,5.254,0.779,0.797,,0.669,0.46,0.026,,0.074
555,2018,China,,86,5.246,0.989,1.142,,0.799,0.597,0.029,,0.103
556,2018,Azerbaijan,,87,5.201,1.024,1.161,,0.603,0.43,0.031,,0.176
557,2018,Tajikistan,,88,5.199,0.474,1.166,,0.598,0.292,0.187,,0.034
558,2018,Macedonia,,89,5.185,0.959,1.239,,0.691,0.394,0.173,,0.052
559,2018,Jordan,,90,5.161,0.822,1.265,,0.645,0.468,0.13,,0.134
560,2018,Nigeria,,91,5.155,0.689,1.172,,0.048,0.462,0.201,,0.032
561,2018,Kyrgyzstan,,92,5.131,0.53,1.416,,0.594,0.54,0.281,,0.035
562,2018,Bosnia and Herzegovina,,93,5.129,0.915,1.078,,0.758,0.28,0.216,,0.0
563,2018,Mongolia,,94,5.125,0.914,1.517,,0.575,0.395,0.253,,0.032
564,2018,Vietnam,,95,5.103,0.715,1.365,,0.702,0.618,0.177,,0.079
565,2018,Indonesia,,96,5.093,0.899,1.215,,0.522,0.538,0.484,,0.018
566,2018,Bhutan,,97,5.082,0.796,1.335,,0.527,0.541,0.364,,0.171
567,2018,Somalia,,98,4.982,0.0,0.712,,0.115,0.674,0.238,,0.282
568,2018,Cameroon,,99,4.975,0.535,0.891,,0.182,0.454,0.183,,0.043
569,2018,Bulgaria,,100,4.933,1.054,1.515,,0.712,0.359,0.064,,0.009
570,2018,Nepal,,101,4.88,0.425,1.228,,0.539,0.526,0.302,,0.078
571,2018,Venezuela,,102,4.806,0.996,1.469,,0.657,0.133,0.056,,0.052
572,2018,Gabon,,103,4.758,1.036,1.164,,0.404,0.356,0.032,,0.052
573,2018,Palestinian Territories,,104,4.743,0.642,1.217,,0.602,0.266,0.086,,0.076
574,2018,South Africa,,105,4.724,0.94,1.41,,0.33,0.516,0.103,,0.056
575,2018,Iran,,106,4.707,1.059,0.771,,0.691,0.459,0.282,,0.129
576,2018,Ivory Coast,,107,4.671,0.541,0.872,,0.08,0.467,0.146,,0.103
577,2018,Ghana,,108,4.657,0.592,0.896,,0.337,0.499,0.212,,0.029
578,2018,Senegal,,109,4.631,0.429,1.117,,0.433,0.406,0.138,,0.082
579,2018,Laos,,110,4.623,0.72,1.034,,0.441,0.626,0.23,,0.174
580,2018,Tunisia,,111,4.592,0.9,0.906,,0.69,0.271,0.04,,0.063
581,2018,Albania,,112,4.586,0.916,0.817,,0.79,0.419,0.149,,0.032
582,2018,Sierra Leone,,113,4.571,0.256,0.813,,0.0,0.355,0.238,,0.053
583,2018,Congo (Brazzaville),,114,4.559,0.682,0.811,,0.343,0.514,0.091,,0.077
584,2018,Bangladesh,,115,4.5,0.532,0.85,,0.579,0.58,0.153,,0.144
585,2018,Sri Lanka,,116,4.471,0.918,1.314,,0.672,0.585,0.307,,0.05
586,2018,Iraq,,117,4.456,1.01,0.971,,0.536,0.304,0.148,,0.095
587,2018,Mali,,118,4.447,0.37,1.233,,0.152,0.367,0.139,,0.056
588,2018,Namibia,,119,4.441,0.874,1.281,,0.365,0.519,0.051,,0.064
589,2018,Cambodia,,120,4.433,0.549,1.088,,0.457,0.696,0.256,,0.065
590,2018,Burkina Faso,,121,4.424,0.314,1.097,,0.254,0.312,0.175,,0.128
591,2018,Egypt,,122,4.419,0.885,1.025,,0.553,0.312,0.092,,0.107
592,2018,Mozambique,,123,4.417,0.198,0.902,,0.173,0.531,0.206,,0.158
593,2018,Kenya,,124,4.41,0.493,1.048,,0.454,0.504,0.352,,0.055
594,2018,Zambia,,125,4.377,0.562,1.047,,0.295,0.503,0.221,,0.082
595,2018,Mauritania,,126,4.356,0.557,1.245,,0.292,0.129,0.134,,0.093
596,2018,Ethiopia,,127,4.35,0.308,0.95,,0.391,0.452,0.22,,0.146
597,2018,Georgia,,128,4.34,0.853,0.592,,0.643,0.375,0.038,,0.215
598,2018,Armenia,,129,4.321,0.816,0.99,,0.666,0.26,0.077,,0.028
599,2018,Myanmar,,130,4.308,0.682,1.174,,0.429,0.58,0.598,,0.178
600,2018,Chad,,131,4.301,0.358,0.907,,0.053,0.189,0.181,,0.06
601,2018,Congo (Kinshasa),,132,4.245,0.069,1.136,,0.204,0.312,0.197,,0.052
602,2018,India,,133,4.19,0.721,0.747,,0.485,0.539,0.172,,0.093
603,2018,Niger,,134,4.166,0.131,0.867,,0.221,0.39,0.175,,0.099
604,2018,Uganda,,135,4.161,0.322,1.09,,0.237,0.45,0.259,,0.061
605,2018,Benin,,136,4.141,0.378,0.372,,0.24,0.44,0.163,,0.067
606,2018,Sudan,,137,4.139,0.605,1.24,,0.312,0.016,0.134,,0.082
607,2018,Ukraine,,138,4.103,0.793,1.413,,0.609,0.163,0.187,,0.011
608,2018,Togo,,139,3.999,0.259,0.474,,0.253,0.434,0.158,,0.101
609,2018,Guinea,,140,3.964,0.344,0.792,,0.211,0.394,0.185,,0.094
610,2018,Lesotho,,141,3.808,0.472,1.215,,0.079,0.423,0.116,,0.112
611,2018,Angola,,142,3.795,0.73,1.125,,0.269,0.0,0.079,,0.061
612,2018,Madagascar,,143,3.774,0.262,0.908,,0.402,0.221,0.155,,0.049
613,2018,Zimbabwe,,144,3.692,0.357,1.094,,0.248,0.406,0.132,,0.099
614,2018,Afghanistan,,145,3.632,0.332,0.537,,0.255,0.085,0.191,,0.036
615,2018,Botswana,,146,3.59,1.017,1.174,,0.417,0.557,0.042,,0.092
616,2018,Malawi,,147,3.587,0.186,0.541,,0.306,0.531,0.21,,0.08
617,2018,Haiti,,148,3.582,0.315,0.714,,0.289,0.025,0.392,,0.104
618,2018,Liberia,,149,3.495,0.076,0.858,,0.267,0.419,0.206,,0.03
619,2018,Syria,,150,3.462,0.689,0.382,,0.539,0.088,0.376,,0.144
620,2018,Rwanda,,151,3.408,0.332,0.896,,0.4,0.636,0.2,,0.444
621,2018,Yemen,,152,3.355,0.442,1.073,,0.343,0.244,0.083,,0.064
622,2018,Tanzania,,153,3.303,0.455,0.991,,0.381,0.481,0.27,,0.097
623,2018,South Sudan,,154,3.254,0.337,0.608,,0.177,0.112,0.224,,0.106
624,2018,Central African Republic,,155,3.083,0.024,0.0,,0.01,0.305,0.218,,0.038
625,2018,Burundi,,156,2.905,0.091,0.627,,0.145,0.065,0.149,,0.076
626,2019,Finland,,1,7.769,1.34,1.587,,0.986,0.596,0.153,,0.393
627,2019,Denmark,,2,7.6,1.383,1.573,,0.996,0.592,0.252,,0.41
628,2019,Norway,,3,7.554,1.488,1.582,,1.028,0.603,0.271,,0.341
629,2019,Iceland,,4,7.494,1.38,1.624,,1.026,0.591,0.354,,0.118
630,2019,Netherlands,,5,7.488,1.396,1.522,,0.999,0.557,0.322,,0.298
631,2019,Switzerland,,6,7.48,1.452,1.526,,1.052,0.572,0.263,,0.343
632,2019,Sweden,,7,7.343,1.387,1.487,,1.009,0.574,0.267,,0.373
633,2019,New Zealand,,8,7.307,1.303,1.557,,1.026,0.585,0.33,,0.38
634,2019,Canada,,9,7.278,1.365,1.505,,1.039,0.584,0.285,,0.308
635,2019,Austria,,10,7.246,1.376,1.475,,1.016,0.532,0.244,,0.226
636,2019,Australia,,11,7.228,1.372,1.548,,1.036,0.557,0.332,,0.29
637,2019,Costa Rica,,12,7.167,1.034,1.441,,0.963,0.558,0.144,,0.093
638,2019,Israel,,13,7.139,1.276,1.455,,1.029,0.371,0.261,,0.082
639,2019,Luxembourg,,14,7.09,1.609,1.479,,1.012,0.526,0.194,,0.316
640,2019,United Kingdom,,15,7.054,1.333,1.538,,0.996,0.45,0.348,,0.278
641,2019,Ireland,,16,7.021,1.499,1.553,,0.999,0.516,0.298,,0.31
642,2019,Germany,,17,6.985,1.373,1.454,,0.987,0.495,0.261,,0.265
643,2019,Belgium,,18,6.923,1.356,1.504,,0.986,0.473,0.16,,0.21
644,2019,United States,,19,6.892,1.433,1.457,,0.874,0.454,0.28,,0.128
645,2019,Czech Republic,,20,6.852,1.269,1.487,,0.92,0.457,0.046,,0.036
646,2019,United Arab Emirates,,21,6.825,1.503,1.31,,0.825,0.598,0.262,,0.182
647,2019,Malta,,22,6.726,1.3,1.52,,0.999,0.564,0.375,,0.151
648,2019,Mexico,,23,6.595,1.07,1.323,,0.861,0.433,0.074,,0.073
649,2019,France,,24,6.592,1.324,1.472,,1.045,0.436,0.111,,0.183
650,2019,Taiwan,,25,6.446,1.368,1.43,,0.914,0.351,0.242,,0.097
651,2019,Chile,,26,6.444,1.159,1.369,,0.92,0.357,0.187,,0.056
652,2019,Guatemala,,27,6.436,0.8,1.269,,0.746,0.535,0.175,,0.078
653,2019,Saudi Arabia,,28,6.375,1.403,1.357,,0.795,0.439,0.08,,0.132
654,2019,Qatar,,29,6.374,1.684,1.313,,0.871,0.555,0.22,,0.167
655,2019,Spain,,30,6.354,1.286,1.484,,1.062,0.362,0.153,,0.079
656,2019,Panama,,31,6.321,1.149,1.442,,0.91,0.516,0.109,,0.054
657,2019,Brazil,,32,6.3,1.004,1.439,,0.802,0.39,0.099,,0.086
658,2019,Uruguay,,33,6.293,1.124,1.465,,0.891,0.523,0.127,,0.15
659,2019,Singapore,,34,6.262,1.572,1.463,,1.141,0.556,0.271,,0.453
660,2019,El Salvador,,35,6.253,0.794,1.242,,0.789,0.43,0.093,,0.074
661,2019,Italy,,36,6.223,1.294,1.488,,1.039,0.231,0.158,,0.03
662,2019,Bahrain,,37,6.199,1.362,1.368,,0.871,0.536,0.255,,0.11
663,2019,Slovakia,,38,6.198,1.246,1.504,,0.881,0.334,0.121,,0.014
664,2019,Trinidad & Tobago,,39,6.192,1.231,1.477,,0.713,0.489,0.185,,0.016
665,2019,Poland,,40,6.182,1.206,1.438,,0.884,0.483,0.117,,0.05
666,2019,Uzbekistan,,41,6.174,0.745,1.529,,0.756,0.631,0.322,,0.24
667,2019,Lithuania,,42,6.149,1.238,1.515,,0.818,0.291,0.043,,0.042
668,2019,Colombia,,43,6.125,0.985,1.41,,0.841,0.47,0.099,,0.034
669,2019,Slovenia,,44,6.118,1.258,1.523,,0.953,0.564,0.144,,0.057
670,2019,Nicaragua,,45,6.105,0.694,1.325,,0.835,0.435,0.2,,0.127
671,2019,Kosovo,,46,6.1,0.882,1.232,,0.758,0.489,0.262,,0.006
672,2019,Argentina,,47,6.086,1.092,1.432,,0.881,0.471,0.066,,0.05
673,2019,Romania,,48,6.07,1.162,1.232,,0.825,0.462,0.083,,0.005
674,2019,Cyprus,,49,6.046,1.263,1.223,,1.042,0.406,0.19,,0.041
675,2019,Ecuador,,50,6.028,0.912,1.312,,0.868,0.498,0.126,,0.087
676,2019,Kuwait,,51,6.021,1.5,1.319,,0.808,0.493,0.142,,0.097
677,2019,Thailand,,52,6.008,1.05,1.409,,0.828,0.557,0.359,,0.028
678,2019,Latvia,,53,5.94,1.187,1.465,,0.812,0.264,0.075,,0.064
679,2019,South Korea,,54,5.895,1.301,1.219,,1.036,0.159,0.175,,0.056
680,2019,Estonia,,55,5.893,1.237,1.528,,0.874,0.495,0.103,,0.161
681,2019,Jamaica,,56,5.89,0.831,1.478,,0.831,0.49,0.107,,0.028
682,2019,Mauritius,,57,5.888,1.12,1.402,,0.798,0.498,0.215,,0.06
683,2019,Japan,,58,5.886,1.327,1.419,,1.088,0.445,0.069,,0.14
684,2019,Honduras,,59,5.86,0.642,1.236,,0.828,0.507,0.246,,0.078
685,2019,Kazakhstan,,60,5.809,1.173,1.508,,0.729,0.41,0.146,,0.096
686,2019,Bolivia,,61,5.779,0.776,1.209,,0.706,0.511,0.137,,0.064
687,2019,Hungary,,62,5.758,1.201,1.41,,0.828,0.199,0.081,,0.02
688,2019,Paraguay,,63,5.743,0.855,1.475,,0.777,0.514,0.184,,0.08
689,2019,Northern Cyprus,,64,5.718,1.263,1.252,,1.042,0.417,0.191,,0.162
690,2019,Peru,,65,5.697,0.96,1.274,,0.854,0.455,0.083,,0.027
691,2019,Portugal,,66,5.693,1.221,1.431,,0.999,0.508,0.047,,0.025
692,2019,Pakistan,,67,5.653,0.677,0.886,,0.535,0.313,0.22,,0.098
693,2019,Russia,,68,5.648,1.183,1.452,,0.726,0.334,0.082,,0.031
694,2019,Philippines,,69,5.631,0.807,1.293,,0.657,0.558,0.117,,0.107
695,2019,Serbia,,70,5.603,1.004,1.383,,0.854,0.282,0.137,,0.039
696,2019,Moldova,,71,5.529,0.685,1.328,,0.739,0.245,0.181,,0.0
697,2019,Libya,,72,5.525,1.044,1.303,,0.673,0.416,0.133,,0.152
698,2019,Montenegro,,73,5.523,1.051,1.361,,0.871,0.197,0.142,,0.08
699,2019,Tajikistan,,74,5.467,0.493,1.098,,0.718,0.389,0.23,,0.144
700,2019,Croatia,,75,5.432,1.155,1.266,,0.914,0.296,0.119,,0.022
701,2019,Hong Kong,,76,5.43,1.438,1.277,,1.122,0.44,0.258,,0.287
702,2019,Dominican Republic,,77,5.425,1.015,1.401,,0.779,0.497,0.113,,0.101
703,2019,Bosnia and Herzegovina,,78,5.386,0.945,1.212,,0.845,0.212,0.263,,0.006
704,2019,Turkey,,79,5.373,1.183,1.36,,0.808,0.195,0.083,,0.106
705,2019,Malaysia,,80,5.339,1.221,1.171,,0.828,0.508,0.26,,0.024
706,2019,Belarus,,81,5.323,1.067,1.465,,0.789,0.235,0.094,,0.142
707,2019,Greece,,82,5.287,1.181,1.156,,0.999,0.067,0.0,,0.034
708,2019,Mongolia,,83,5.285,0.948,1.531,,0.667,0.317,0.235,,0.038
709,2019,North Macedonia,,84,5.274,0.983,1.294,,0.838,0.345,0.185,,0.034
710,2019,Nigeria,,85,5.265,0.696,1.111,,0.245,0.426,0.215,,0.041
711,2019,Kyrgyzstan,,86,5.261,0.551,1.438,,0.723,0.508,0.3,,0.023
712,2019,Turkmenistan,,87,5.247,1.052,1.538,,0.657,0.394,0.244,,0.028
713,2019,Algeria,,88,5.211,1.002,1.16,,0.785,0.086,0.073,,0.114
714,2019,Morocco,,89,5.208,0.801,0.782,,0.782,0.418,0.036,,0.076
715,2019,Azerbaijan,,90,5.208,1.043,1.147,,0.769,0.351,0.035,,0.182
716,2019,Lebanon,,91,5.197,0.987,1.224,,0.815,0.216,0.166,,0.027
717,2019,Indonesia,,92,5.192,0.931,1.203,,0.66,0.491,0.498,,0.028
718,2019,China,,93,5.191,1.029,1.125,,0.893,0.521,0.058,,0.1
719,2019,Vietnam,,94,5.175,0.741,1.346,,0.851,0.543,0.147,,0.073
720,2019,Bhutan,,95,5.082,0.813,1.321,,0.604,0.457,0.37,,0.167
721,2019,Cameroon,,96,5.044,0.549,0.91,,0.331,0.381,0.187,,0.037
722,2019,Bulgaria,,97,5.011,1.092,1.513,,0.815,0.311,0.081,,0.004
723,2019,Ghana,,98,4.996,0.611,0.868,,0.486,0.381,0.245,,0.04
724,2019,Ivory Coast,,99,4.944,0.569,0.808,,0.232,0.352,0.154,,0.09
725,2019,Nepal,,100,4.913,0.446,1.226,,0.677,0.439,0.285,,0.089
726,2019,Jordan,,101,4.906,0.837,1.225,,0.815,0.383,0.11,,0.13
727,2019,Benin,,102,4.883,0.393,0.437,,0.397,0.349,0.175,,0.082
728,2019,Congo (Brazzaville),,103,4.812,0.673,0.799,,0.508,0.372,0.105,,0.093
729,2019,Gabon,,104,4.799,1.057,1.183,,0.571,0.295,0.043,,0.055
730,2019,Laos,,105,4.796,0.764,1.03,,0.551,0.547,0.266,,0.164
731,2019,South Africa,,106,4.722,0.96,1.351,,0.469,0.389,0.13,,0.055
732,2019,Albania,,107,4.719,0.947,0.848,,0.874,0.383,0.178,,0.027
733,2019,Venezuela,,108,4.707,0.96,1.427,,0.805,0.154,0.064,,0.047
734,2019,Cambodia,,109,4.7,0.574,1.122,,0.637,0.609,0.232,,0.062
735,2019,Palestinian Territories,,110,4.696,0.657,1.247,,0.672,0.225,0.103,,0.066
736,2019,Senegal,,111,4.681,0.45,1.134,,0.571,0.292,0.153,,0.072
737,2019,Somalia,,112,4.668,0.0,0.698,,0.268,0.559,0.243,,0.27
738,2019,Namibia,,113,4.639,0.879,1.313,,0.477,0.401,0.07,,0.056
739,2019,Niger,,114,4.628,0.138,0.774,,0.366,0.318,0.188,,0.102
740,2019,Burkina Faso,,115,4.587,0.331,1.056,,0.38,0.255,0.177,,0.113
741,2019,Armenia,,116,4.559,0.85,1.055,,0.815,0.283,0.095,,0.064
742,2019,Iran,,117,4.548,1.1,0.842,,0.785,0.305,0.27,,0.125
743,2019,Guinea,,118,4.534,0.38,0.829,,0.375,0.332,0.207,,0.086
744,2019,Georgia,,119,4.519,0.886,0.666,,0.752,0.346,0.043,,0.164
745,2019,Gambia,,120,4.516,0.308,0.939,,0.428,0.382,0.269,,0.167
746,2019,Kenya,,121,4.509,0.512,0.983,,0.581,0.431,0.372,,0.053
747,2019,Mauritania,,122,4.49,0.57,1.167,,0.489,0.066,0.106,,0.088
748,2019,Mozambique,,123,4.466,0.204,0.986,,0.39,0.494,0.197,,0.138
749,2019,Tunisia,,124,4.461,0.921,1.0,,0.815,0.167,0.059,,0.055
750,2019,Bangladesh,,125,4.456,0.562,0.928,,0.723,0.527,0.166,,0.143
751,2019,Iraq,,126,4.437,1.043,0.98,,0.574,0.241,0.148,,0.089
752,2019,Congo (Kinshasa),,127,4.418,0.094,1.125,,0.357,0.269,0.212,,0.053
753,2019,Mali,,128,4.39,0.385,1.105,,0.308,0.327,0.153,,0.052
754,2019,Sierra Leone,,129,4.374,0.268,0.841,,0.242,0.309,0.252,,0.045
755,2019,Sri Lanka,,130,4.366,0.949,1.265,,0.831,0.47,0.244,,0.047
756,2019,Myanmar,,131,4.36,0.71,1.181,,0.555,0.525,0.566,,0.172
757,2019,Chad,,132,4.35,0.35,0.766,,0.192,0.174,0.198,,0.078
758,2019,Ukraine,,133,4.332,0.82,1.39,,0.739,0.178,0.187,,0.01
759,2019,Ethiopia,,134,4.286,0.336,1.033,,0.532,0.344,0.209,,0.1
760,2019,Swaziland,,135,4.212,0.811,1.149,,0.0,0.313,0.074,,0.135
761,2019,Uganda,,136,4.189,0.332,1.069,,0.443,0.356,0.252,,0.06
762,2019,Egypt,,137,4.166,0.913,1.039,,0.644,0.241,0.076,,0.067
763,2019,Zambia,,138,4.107,0.578,1.058,,0.426,0.431,0.247,,0.087
764,2019,Togo,,139,4.085,0.275,0.572,,0.41,0.293,0.177,,0.085
765,2019,India,,140,4.015,0.755,0.765,,0.588,0.498,0.2,,0.085
766,2019,Liberia,,141,3.975,0.073,0.922,,0.443,0.37,0.233,,0.033
767,2019,Comoros,,142,3.973,0.274,0.757,,0.505,0.142,0.275,,0.078
768,2019,Madagascar,,143,3.933,0.274,0.916,,0.555,0.148,0.169,,0.041
769,2019,Lesotho,,144,3.802,0.489,1.169,,0.168,0.359,0.107,,0.093
770,2019,Burundi,,145,3.775,0.046,0.447,,0.38,0.22,0.176,,0.18
771,2019,Zimbabwe,,146,3.663,0.366,1.114,,0.433,0.361,0.151,,0.089
772,2019,Haiti,,147,3.597,0.323,0.688,,0.449,0.026,0.419,,0.11
773,2019,Botswana,,148,3.488,1.041,1.145,,0.538,0.455,0.025,,0.1
774,2019,Syria,,149,3.462,0.619,0.378,,0.44,0.013,0.331,,0.141
775,2019,Malawi,,150,3.41,0.191,0.56,,0.495,0.443,0.218,,0.089
776,2019,Yemen,,151,3.38,0.287,1.163,,0.463,0.143,0.108,,0.077
777,2019,Rwanda,,152,3.334,0.359,0.711,,0.614,0.555,0.217,,0.411
778,2019,Tanzania,,153,3.231,0.476,0.885,,0.499,0.417,0.276,,0.147
779,2019,Afghanistan,,154,3.203,0.35,0.517,,0.361,0.0,0.158,,0.025
780,2019,Central African Republic,,155,3.083,0.026,0.0,,0.105,0.225,0.235,,0.035
781,2019,South Sudan,,156,2.853,0.306,0.575,,0.295,0.01,0.202,,0.091
782,2020,Finland,Western Europe,1,7.808700085,,0.954329729,,71.9008255,0.949172199,-0.059482019,,0.195444584
783,2020,Denmark,Western Europe,2,7.645599842,,0.955990791,,72.40250397,0.951444268,0.066201776,,0.168489456
784,2020,Switzerland,Western Europe,3,7.559899807,,0.942846596,,74.10244751,0.921336651,0.105911039,,0.303728431
785,2020,Iceland,Western Europe,4,7.504499912,,0.974669576,,73.0,0.948891878,0.246944219,,0.711709738
786,2020,Norway,Western Europe,5,7.487999916,,0.952486575,,73.20078278,0.955750287,0.13453263,,0.263218194
787,2020,Netherlands,Western Europe,6,7.448900223,,0.93913883,,72.30091858,0.908547819,0.20761244,,0.364717126
788,2020,Sweden,Western Europe,7,7.353499889,,0.926311195,,72.60076904,0.939144194,0.111614622,,0.250880182
789,2020,New Zealand,North America and ANZ,8,7.299600124,,0.949118972,,73.20262909,0.936217487,0.191598073,,0.22113885
790,2020,Austria,Western Europe,9,7.294199944,,0.928045869,,73.00250244,0.899989486,0.085429221,,0.499954879
791,2020,Luxembourg,Western Europe,10,7.237500191,,0.906912208,,72.59999847,0.90563643,-0.004620588,,0.367084295
792,2020,Canada,North America and ANZ,11,7.23210001,,0.927176654,,73.60160065,0.933913231,0.124770768,,0.390843362
793,2020,Australia,North America and ANZ,12,7.222799778,,0.944854617,,73.60453796,0.915431738,0.19046016,,0.41516912
